"CodEleicao";"Município";"Cargo";"Candidato";"Nr";"Partido";"Situação";"QtVN";"%VV";"UF";
"30";"CURITIBA";"Vereador";"EDSON DA VEIGA";"10421";"PRB";"Suplente";"368";"0,04";"PR"
"30";"CURITIBA";"Vereador";"EDSON DE OLIVEIRA BUENO";"17007";"PSL";"Suplente";"176";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDSON IRAPUÃ DE LARA";"36036";"PTC";"Suplente";"49";"0,01";"PR"
"30";"CURITIBA";"Vereador";"EDSON JOSÉ FELTRIN";"45545";"PSDB";"Suplente";"1.821";"0,19";"PR"
"30";"CURITIBA";"Vereador";"EDSON LUIZ CESAR DE OLIVEIRA";"25170";"DEM";"Suplente";"43";"0,00";"PR"
"30";"CURITIBA";"Vereador";"EDSON LUIZ PEREIRA";"23600";"PPS";"Suplente";"619";"0,06";"PR"
"30";"CURITIBA";"Vereador";"EDSON NAVARRO TASSO";"15126";"PMDB";"Suplente";"170";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDSON PEREIRA RODRIGUES";"45300";"PSDB";"Suplente";"4.697";"0,49";"PR"
"30";"CURITIBA";"Vereador";"EDUARDO CANCELIER";"12440";"PDT";"Suplente";"147";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDUARDO MACHADO PEREIRA";"45333";"PSDB";"Suplente";"1.680";"0,17";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO FRANCISCO ALVES";"25250";"DEM";"Suplente";"760";"0,08";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO MOREIRA DE SINTRA";"27333";"PSDC";"Não eleito";"282";"0,03";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO TEIXEIRA SOARES";"14101";"PTB";"Não eleito";"476";"0,05";"PR"
"30";"CURITIBA";"Vereador";"EDVILSON PEREIRA";"27414";"PSDC";"Não eleito";"203";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDVIN PIO RIGOTTI";"23280";"PPS";"Suplente";"1.245";"0,13";"PR"
"30";"CURITIBA";"Vereador";"ELCIO APARECIDO PERIN";"12007";"PDT";"Suplente";"392";"0,04";"PR"
"30";"CURITIBA";"Vereador";"ELCIO JOSÉ PEREIRA";"23234";"PPS";"Suplente";"2.531";"0,26";"PR"
"30";"CURITIBA";"Vereador";"ELEAZAR CORREA BUENO";"33111";"PMN";"Não eleito";"508";"0,05";"PR"
"30";"CURITIBA";"Vereador";"ELEQUESANDRA PINHEIRO DE ALMEIDA";"11122";"PP";"Suplente";"9";"0,00";"PR"
"30";"CURITIBA";"Vereador";"ELI GOMES RANGEL";"20999";"PSC";"Suplente";"175";"0,02";"PR"
"30";"CURITIBA";"Vereador";"ELI MAGRI REICHLE";"28328";"PRTB";"Não eleito";"211";"0,02";"PR"
"30";"CURITIBA";"Vereador";"ELIANE APARECIDA KRAUSE";"17170";"PSL";"Suplente";"61";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELIAS LIMA DE SOUZA";"27555";"PSDC";"Não eleito";"42";"0,00";"PR"
"30";"CURITIBA";"Vereador";"ELIAS RIBEIRO DA SILVA";"33678";"PMN";"Não eleito";"136";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELIAS VIDAL";"11608";"PP";"Suplente";"3.170";"0,33";"PR"
"30";"CURITIBA";"Vereador";"ELIETE FERRAZ SABINO";"45132";"PSDB";"Suplente";"36";"0,00";"PR"
"30";"CURITIBA";"Vereador";"ELISEU MARCOLINO DA SILVA";"27070";"PSDC";"Não eleito";"70";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELIZABETE INÊS IGNACHEWSKI";"33200";"PMN";"Não eleito";"40";"0,00";"PR"
"30";"CURITIBA";"Vereador";"ELIZABETH BARROZO ANTUNES";"12200";"PDT";"Suplente";"69";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELIZABETH MARIA CARDOSO DA MOTTA";"33033";"PMN";"Não eleito";"320";"0,03";"PR"
"30";"CURITIBA";"Vereador";"ELIZABETH MARQUES CARDOSO";"27300";"PSDC";"Não eleito";"63";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELIZEU DOS SANTOS PELEGRINO";"43043";"PV";"Suplente";"586";"0,06";"PR"
"30";"CURITIBA";"Vereador";"ELLA PATRICIA TEIXEIRA VICENTE";"28000";"PRTB";"Não eleito";"140";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ELZA FRANCISCA JAIME";"12800";"PDT";"Suplente";"248";"0,03";"PR"
"30";"CURITIBA";"Vereador";"ELZA SANT ANA DE LIMA DEMBISKI";"40014";"PSB";"Suplente";"700";"0,07";"PR"
"30";"CURITIBA";"Vereador";"EMERSON GILBERTO PALHARES";"15789";"PMDB";"Suplente";"500";"0,05";"PR"
"30";"CURITIBA";"Vereador";"EMERSON ISRAEL BASSO";"10171";"PRB";"Suplente";"197";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EMERSON RODRIGUES DO PRADO";"45245";"PSDB";"Eleito";"5.774";"0,60";"PR"
"30";"CURITIBA";"Vereador";"EMERSON SILVERIO DA SILVA";"11720";"PP";"Suplente";"1.367";"0,14";"PR"
"30";"CURITIBA";"Vereador";"ENESTOR MARÇAL DA SILVA";"10244";"PRB";"Suplente";"240";"0,02";"PR"
"30";"CURITIBA";"Vereador";"ERAILTON BINA";"28028";"PRTB";"Não eleito";"542";"0,06";"PR"
"30";"CURITIBA";"Vereador";"ERIVAN PASSOS DA SILVA";"28378";"PRTB";"Não eleito";"99";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ERIVELTON APARECIDO LOYOLA";"23277";"PPS";"Suplente";"660";"0,07";"PR"
"30";"CURITIBA";"Vereador";"ERNESTO APARECIDO DOS SANTOS";"33222";"PMN";"Não eleito";"403";"0,04";"PR"
"30";"CURITIBA";"Vereador";"EUDO FEREIRA DE AZEVEDO";"20800";"PSC";"Suplente";"854";"0,09";"PR"
"30";"CURITIBA";"Vereador";"EUGENIO ANDREOLA";"13373";"PT";"Suplente";"444";"0,05";"PR"
"30";"CURITIBA";"Vereador";"EUNICE DO CARMO BINA";"28029";"PRTB";"Não eleito";"1";"0,00";"PR"
"30";"CURITIBA";"Vereador";"EUNICE ROSA DUTRA";"43127";"PV";"Suplente";"17";"0,00";"PR"
"30";"CURITIBA";"Vereador";"FABIANO CALDERON";"25397";"DEM";"Suplente";"106";"0,01";"PR"
"30";"CURITIBA";"Vereador";"FABIANO DOS SANTOS";"13300";"PT";"Suplente";"2.329";"0,24";"PR"
"30";"CURITIBA";"Vereador";"FABIANO MACHADO DA SILVA";"65565";"PC do B";"Não eleito";"291";"0,03";"PR"
"30";"CURITIBA";"Vereador";"FABIO ANTONIO DA SILVA";"14010";"PTB";"Não eleito";"69";"0,01";"PR"
"30";"CURITIBA";"Vereador";"FÁBIO EDUARDO GAUZA";"45455";"PSDB";"Suplente";"325";"0,03";"PR"
"30";"CURITIBA";"Vereador";"FABIO HERNANDEZ RODRIGUES DE ARAUJO";"13190";"PT";"Suplente";"693";"0,07";"PR"
"30";"CURITIBA";"Vereador";"FABIO SEUCHI NOGUCHI";"33789";"PMN";"Não eleito";"891";"0,09";"PR"
"30";"CURITIBA";"Vereador";"FELIPE FAGANELLO BAHIA";"12600";"PDT";"Suplente";"60";"0,01";"PR"
"30";"CURITIBA";"Vereador";"FELIPE RODRIGO DA CONCEIÇÃO";"45111";"PSDB";"Suplente";"222";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FERMINO ORTIZ";"10110";"PRB";"Suplente";"237";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FERNANDO CESAR STENGRAT";"23236";"PPS";"Suplente";"505";"0,05";"PR"
"30";"CURITIBA";"Vereador";"FERNANDO ENGEL";"31013";"PHS";"Suplente";"84";"0,01";"PR"
"30";"CURITIBA";"Vereador";"FERNANDO JOSE RODRIGUES DE OLIVEIRA";"15615";"PMDB";"Suplente";"1.556";"0,16";"PR"
"30";"CURITIBA";"Vereador";"FERNANDO MONTEIRO REGINATO";"17757";"PSL";"Suplente";"232";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FLAVIO MARCELO FERREIRA";"23333";"PPS";"Suplente";"302";"0,03";"PR"
"30";"CURITIBA";"Vereador";"FLÁVIO VILMAR DA SILVA";"12121";"PDT";"Suplente";"234";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FLORESVALDO GONÇALVES RIBEIRO";"45020";"PSDB";"Suplente";"924";"0,10";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO ASSIS RIBEIRO BATISTA";"27600";"PSDC";"Não eleito";"130";"0,01";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO CARLOS DOS SANTOS GARCEZ";"45145";"PSDB";"Eleito";"10.220";"1,06";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO COSTA FILHO";"45606";"PSDB";"Suplente";"4.260";"0,44";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO DE ASSIS FERREIRA";"43038";"PV";"Suplente";"721";"0,07";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO DE ASSIS FERREIRA DA COSTA";"14569";"PTB";"Não eleito";"432";"0,04";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO DE SALES PEREIRA";"10050";"PRB";"Suplente";"216";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO DOS SANTOS";"17857";"PSL";"Suplente";"234";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO FLÁVIO DE OLIVEIRA";"15112";"PMDB";"Suplente";"2.424";"0,25";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO LEITE";"15123";"PMDB";"Suplente";"2.464";"0,26";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO MANOEL DE ASSIS FRANÇA";"65656";"PC do B";"Não eleito";"609";"0,06";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO MOREIRA DE LIMA JUNIOR";"27123";"PSDC";"Não eleito";"145";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO OSVALDO SCHEFFER";"17017";"PSL";"Suplente";"161";"0,02";"PR"
"30";"CURITIBA";"Vereador";"FRANCISCO WALTER DE SOUZA FILHO";"20080";"PSC";"Suplente";"466";"0,05";"PR"
"30";"CURITIBA";"Vereador";"GEILSON CLAUDINO PINHEIRO";"43633";"PV";"Suplente";"247";"0,03";"PR"
"30";"CURITIBA";"Vereador";"GELSON ANTONIO MACHADO";"43677";"PV";"Suplente";"401";"0,04";"PR"
"30";"CURITIBA";"Vereador";"GENIVALDO JOSÉ DOS SANTOS";"25025";"DEM";"Suplente";"5.741";"0,59";"PR"
"30";"CURITIBA";"Vereador";"GEONISIO CESAR MARINHO";"17789";"PSL";"Suplente";"995";"0,10";"PR"
"30";"CURITIBA";"Vereador";"GEORGE GOBETTI";"25925";"DEM";"Suplente";"281";"0,03";"PR"
"30";"CURITIBA";"Vereador";"GEOVANE ALVES FERNADES";"17333";"PSL";"Suplente";"1.522";"0,16";"PR"
"30";"CURITIBA";"Vereador";"GERALDO CHAVES";"10010";"PRB";"Suplente";"315";"0,03";"PR"
"30";"CURITIBA";"Vereador";"GERALDO CLAITO BOBATO";"25673";"DEM";"Suplente";"5.333";"0,55";"PR"
"30";"CURITIBA";"Vereador";"GERALDO GONÇALVES DOS SANTOS";"25100";"DEM";"Suplente";"1.032";"0,11";"PR"
"30";"CURITIBA";"Vereador";"GERSON CHASTALO";"12112";"PDT";"Suplente";"84";"0,01";"PR"
"30";"CURITIBA";"Vereador";"GERSON DA SILVA";"43131";"PV";"Suplente";"667";"0,07";"PR"
"30";"CURITIBA";"Vereador";"GETULIO GOMES DA SILVA";"13051";"PT";"Suplente";"171";"0,02";"PR"
"30";"CURITIBA";"Vereador";"GILBERTO CAMARGO DE OLIVEIRA";"33132";"PMN";"Não eleito";"103";"0,01";"PR"
"30";"CURITIBA";"Vereador";"GILBERTO OLIVEIRA GOMES";"21123";"PCB";"Não eleito";"77";"0,01";"PR"
"30";"CURITIBA";"Vereador";"GILBERTO PIRES DOS SANTOS";"45655";"PSDB";"Eleito";"10.382";"1,08";"PR"
"30";"CURITIBA";"Vereador";"GILDA FERREIRA ZANETTI";"17028";"PSL";"Suplente";"87";"0,01";"PR"
"30";"CURITIBA";"Vereador";"GILDA STRELOW";"17252";"PSL";"Suplente";"163";"0,02";"PR"
"30";"CURITIBA";"Vereador";"GILSON DE SOUZA";"10043";"PRB";"Suplente";"3.906";"0,40";"PR"
"30";"CURITIBA";"Vereador";"GISELE SCHWINDEN DE SOUZA";"45457";"PSDB";"Suplente";"24";"0,00";"PR"
"30";"CURITIBA";"Vereador";"GUARACY PRESTES RIBAS";"17700";"PSL";"Suplente";"545";"0,06";"PR"
"30";"CURITIBA";"Vereador";"HECTOR VINICIUS WAGNER";"17094";"PSL";"Suplente";"512";"0,05";"PR"
"30";"CURITIBA";"Vereador";"HELENO JOSÉ DE ANDRADE";"40852";"PSB";"Suplente";"375";"0,04";"PR"
"30";"CURITIBA";"Vereador";"HELIO AFONSO DE MELO";"15730";"PMDB";"Suplente";"888";"0,09";"PR"
"30";"CURITIBA";"Vereador";"HELIO ALVES VACHANSKI";"13900";"PT";"Suplente";"56";"0,01";"PR"
"30";"CURITIBA";"Vereador";"HELIO JOSE DE AQUINO";"20242";"PSC";"Suplente";"160";"0,02";"PR"
"30";"CURITIBA";"Vereador";"HELIO RENATO WIRBISKI";"23123";"PPS";"Suplente";"3.733";"0,39";"PR"
"30";"CURITIBA";"Vereador";"HÉLIO RIBAS MICHELETO";"12357";"PDT";"Suplente";"140";"0,01";"PR"
"30";"CURITIBA";"Vereador";"HERCULES  OLIVEIRA DE SOUZA";"11616";"PP";"Suplente";"234";"0,02";"PR"
"30";"CURITIBA";"Vereador";"HERNANI DA SILVA";"40199";"PSB";"Suplente";"2.797";"0,29";"PR"
"30";"CURITIBA";"Vereador";"HERODES CONCEIÇÃO DEPAULA";"27218";"PSDC";"Não eleito";"77";"0,01";"PR"
"30";"CURITIBA";"Vereador";"HIROTOSHI TAMINATO";"25123";"DEM";"Suplente";"3.175";"0,33";"PR"
"30";"CURITIBA";"Vereador";"ILSON APARECIDO ESTEFANI";"23200";"PPS";"Suplente";"269";"0,03";"PR"
"30";"CURITIBA";"Vereador";"IOLANDA STUPP";"25525";"DEM";"Suplente";"365";"0,04";"PR"
"30";"CURITIBA";"Vereador";"IRACEMA PADILHA ALVES RIBEIRO";"10021";"PRB";"Suplente";"84";"0,01";"PR"
"30";"CURITIBA";"Vereador";"IRANEI DA SILVA FERNANDES";"45456";"PSDB";"Suplente";"1.970";"0,20";"PR"
"30";"CURITIBA";"Vereador";"IRINEU FERREIRA DA CRUZ";"25677";"DEM";"Suplente";"2.079";"0,22";"PR"
"30";"CURITIBA";"Vereador";"IRINEU MARTINS DA SILVA FILHO";"40100";"PSB";"Suplente";"103";"0,01";"PR"
"30";"CURITIBA";"Vereador";"IRIS XAVIER SIMÕES";"22622";"PR";"Suplente";"4.418";"0,46";"PR"
"30";"CURITIBA";"Vereador";"ISAAC DE OLIVEIRA";"15100";"PMDB";"Suplente";"1.533";"0,16";"PR"
"30";"CURITIBA";"Vereador";"ISABEL CRISTINA GONÇALVES";"13001";"PT";"Suplente";"837";"0,09";"PR"
"30";"CURITIBA";"Vereador";"ISMAEL ALVES DOS SANTOS";"17890";"PSL";"Suplente";"248";"0,03";"PR"
"30";"CURITIBA";"Vereador";"ISRAEL TAGLIARI";"45560";"PSDB";"Suplente";"25";"0,00";"PR"
"30";"CURITIBA";"Vereador";"IVALINO GARCIA";"25020";"DEM";"Suplente";"859";"0,09";"PR"
"30";"CURITIBA";"Vereador";"IVAN CARLOS PINHEIRO";"13031";"PT";"Suplente";"123";"0,01";"PR"
"30";"CURITIBA";"Vereador";"IVANDIR VALESI";"33123";"PMN";"Não eleito";"117";"0,01";"PR"
"30";"CURITIBA";"Vereador";"IVANI DE BORBA PERIN";"25425";"DEM";"Suplente";"250";"0,03";"PR"
"30";"CURITIBA";"Vereador";"IVO ROBERTO DA SILVA";"14444";"PTB";"Não eleito";"13";"0,00";"PR"
"30";"CURITIBA";"Vereador";"IZAEL AQUINO DA SILVA";"45575";"PSDB";"Suplente";"1.013";"0,10";"PR"
"30";"CURITIBA";"Vereador";"IZOEL DO ROCIO CARNEIRO DOS SANTOS";"12008";"PDT";"Suplente";"859";"0,09";"PR"
"30";"CURITIBA";"Vereador";"JACIARA DA SILVA TEIXEIRA";"12156";"PDT";"Suplente";"408";"0,04";"PR"
"30";"CURITIBA";"Vereador";"JACQUELINE VILLAS BOAS RODRIGUES BERENDSEN";"40622";"PSB";"Suplente";"81";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JACYR JOSE CASARIL";"17677";"PSL";"Suplente";"978";"0,10";"PR"
"30";"CURITIBA";"Vereador";"JAIME JOSÉ DAMRAT";"12001";"PDT";"Suplente";"554";"0,06";"PR"
"30";"CURITIBA";"Vereador";"JAIME VIRGINIO QUEIROZ";"33171";"PMN";"Não eleito";"142";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JAIR CAETANO";"27012";"PSDC";"Não eleito";"154";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JAIR CEZAR DE OLIVEIRA";"45045";"PSDB";"Eleito";"6.768";"0,70";"PR"
"30";"CURITIBA";"Vereador";"JAIRO DE OLIVEIRA E SILVA";"25654";"DEM";"Suplente";"802";"0,08";"PR"
"30";"CURITIBA";"Vereador";"JAIRO MARCELINO DA SILVA";"12500";"PDT";"Eleito";"10.683";"1,11";"PR"
"30";"CURITIBA";"Vereador";"JAIRO SCHMITT KREUSCH";"13400";"PT";"Suplente";"153";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JAKSON WANDERLEY POMIN";"12100";"PDT";"Suplente";"985";"0,10";"PR"
"30";"CURITIBA";"Vereador";"JANETE KOVALSKI FERREIRA DE LIMA";"23334";"PPS";"Suplente";"110";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JANINE ANDREIV RODRIGUES";"15177";"PMDB";"Suplente";"83";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JANUARIO SAPLAK";"11667";"PP";"Suplente";"595";"0,06";"PR"
"30";"CURITIBA";"Vereador";"JEFFERSON ROBERTO DA SILVA";"12129";"PDT";"Suplente";"132";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JESSE KRIEGER";"25104";"DEM";"Suplente";"2.947";"0,31";"PR"
"30";"CURITIBA";"Vereador";"JOACIR ROBERTO HINÇA";"12677";"PDT";"Eleito";"7.492";"0,78";"PR"
"30";"CURITIBA";"Vereador";"JOAÕ ALBERTO COELHO QUEIROZ NETO";"12777";"PDT";"Suplente";"630";"0,07";"PR"
"30";"CURITIBA";"Vereador";"JOÃO ALCYR STABEN";"25000";"DEM";"Suplente";"798";"0,08";"PR"
"30";"CURITIBA";"Vereador";"JOÃO ALEXANDRE DE SOUZA";"28077";"PRTB";"Não eleito";"133";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOÃO ALVES DE MEDEIROS";"10004";"PRB";"Suplente";"87";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOAO ANTONIO BATISTA DE PILAR";"13060";"PT";"Suplente";"154";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOÃO AUGUSTO ZERBINI RIBAS VASCONCELLOS";"40007";"PSB";"Suplente";"404";"0,04";"PR"
"30";"CURITIBA";"Vereador";"JOÃO CARLOS DA SILVA";"10321";"PRB";"Suplente";"271";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JOÃO CARLOS RODRIGUES";"17755";"PSL";"Suplente";"2.327";"0,24";"PR"
"30";"CURITIBA";"Vereador";"JOÃO CARLOS SANTANA";"40777";"PSB";"Suplente";"712";"0,07";"PR"
"30";"CURITIBA";"Vereador";"JOÃO CLÁUDIO DEROSSO";"45647";"PSDB";"Eleito";"11.189";"1,16";"PR"
"30";"CURITIBA";"Vereador";"JOÃO DO NASCIMENTO SILVA";"10051";"PRB";"Suplente";"450";"0,05";"PR"
"30";"CURITIBA";"Vereador";"JOÃO EMILIO SILVA";"12004";"PDT";"Suplente";"2.223";"0,23";"PR"
"30";"CURITIBA";"Vereador";"JOÃO ERI LINHAR";"10910";"PRB";"Suplente";"53";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOÃO FLAUSINO DIAS";"28190";"PRTB";"Não eleito";"1.710";"0,18";"PR"
"30";"CURITIBA";"Vereador";"JOÃO FRANCISCO LAMEIRO";"27177";"PSDC";"Não eleito";"234";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOAO GALDINO DE SOUZA";"43021";"PV";"Eleito";"11.736";"1,22";"PR"
"30";"CURITIBA";"Vereador";"JOÃO LUIZ SIMÕES CORDEIRO";"45007";"PSDB";"Eleito";"6.640";"0,69";"PR"
"30";"CURITIBA";"Vereador";"JOÃO MARIA DA SILVA";"27127";"PSDC";"Não eleito";"238";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOÃO MARIA DOS SANTOS";"45708";"PSDB";"Suplente";"574";"0,06";"PR"
"30";"CURITIBA";"Vereador";"JOÃO RANGEL MACHADO PEREIRA";"14123";"PTB";"Não eleito";"102";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOÃO RICARDO FERRER";"33013";"PMN";"Não eleito";"85";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOÃO ROCHA DE SOUZA";"33224";"PMN";"Não eleito";"652";"0,07";"PR"
"30";"CURITIBA";"Vereador";"JOÃO SAMPAIO DE ARAUJO";"17514";"PSL";"Suplente";"60";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOÃO SEVENIL DE OLIVEIRA";"10000";"PRB";"Suplente";"527";"0,05";"PR"
"30";"CURITIBA";"Vereador";"JOÃO SOBIERANSKI";"15145";"PMDB";"Suplente";"254";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JOÃO VALMIR ONGARO";"14002";"PTB";"Não eleito";"151";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOÃO VERONI DA FONSECA MOURA";"40045";"PSB";"Suplente";"469";"0,05";"PR"
"30";"CURITIBA";"Vereador";"JOAQUIM SILVA MACIEL";"13512";"PT";"Suplente";"351";"0,04";"PR"
"30";"CURITIBA";"Vereador";"JOAREZ MARCHANDO LANDIN";"12190";"PDT";"Suplente";"274";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JOEL DE OLIVEIRA REIKDAL";"11613";"PP";"Suplente";"169";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOEL LUIZ DE SOUZA";"23222";"PPS";"Suplente";"273";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JOEL SANTOS FILHO";"12120";"PDT";"Suplente";"235";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOEL SANTOS MARTINS";"12280";"PDT";"Suplente";"246";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JOENS TABAJARA DE LIMA PEREIRA";"10600";"PRB";"Suplente";"89";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JONAS DE SOUZA PINTO";"40234";"PSB";"Suplente";"489";"0,05";"PR"
"30";"CURITIBA";"Vereador";"JONATAS PIRKIEL";"25125";"DEM";"Suplente";"2.315";"0,24";"PR"
"30";"CURITIBA";"Vereador";"JONATHAS SEVERINO CASTRO";"27277";"PSDC";"Não eleito";"42";"0,00";"PR"
"30";"CURITIBA";"Vereador";"JONI SILVA CORREIA JUNIOR";"15333";"PMDB";"Suplente";"300";"0,03";"PR"
"30";"CURITIBA";"Vereador";"JONNY MAGALHAES STICA";"13000";"PT";"Eleito";"4.016";"0,42";"PR"
"30";"CURITIBA";"Vereador";"JORANDIR FERREIRA";"23369";"PPS";"Suplente";"1.440";"0,15";"PR"
"30";"CURITIBA";"Vereador";"JORGE LUIZ BERNARDI";"12000";"PDT";"Suplente";"7.116";"0,74";"PR"
"30";"CURITIBA";"Vereador";"JORGE LUIZ JACQUES NUNES";"70777";"PT do B";"Não eleito";"30";"0,00";"PR"
"30";"CURITIBA";"Vereador";"JORGE RANGEL FILHO";"12051";"PDT";"Suplente";"201";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JORGE YAMAWAKI";"45088";"PSDB";"Suplente";"5.199";"0,54";"PR"
"30";"CURITIBA";"Vereador";"JOSCELY GONÇALVES GOMES";"27444";"PSDC";"Não eleito";"237";"0,02";"PR"
"30";"CURITIBA";"Vereador";"JOSE ADRIANO ELIAS";"13024";"PT";"Suplente";"343";"0,04";"PR"
"30";"CURITIBA";"Vereador";"JOSE ALTEMIR FELIX";"33010";"PMN";"Não eleito";"72";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOSE ALVES AFONSO FILHO";"13444";"PT";"Suplente";"1.733";"0,18";"PR"
"30";"CURITIBA";"Vereador";"JOSE ANTENOR SOMOKOVITZ";"36112";"PTC";"Suplente";"128";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOSE ANTONIO MARTINS DO REGO";"27800";"PSDC";"Não eleito";"74";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOSÉ APARECIDO ALVES";"45681";"PSDB";"Suplente";"3.409";"0,35";"PR"
"30";"CURITIBA";"Vereador";"JOSE APARECIDO DA SILVA";"15113";"PMDB";"Suplente";"891";"0,09";"PR"
"30";"CURITIBA";"Vereador";"JOSE AUGUSTO SOAVINSKI";"15115";"PMDB";"Suplente";"1.730";"0,18";"PR"
"30";"CURITIBA";"Vereador";"JOSÉ BALBINO DE AMORIM";"40141";"PSB";"Suplente";"73";"0,01";"PR"
"30";"CURITIBA";"Vereador";"JOSE CARLOS CHICARELLI";"17123";"PSL";"Suplente";"2.348";"0,24";"PR"
"30";"CURITIBA";"Vereador";"JOSÉ CARLOS DA SILVA";"12645";"PDT";"Suplente";"195";"0,02";"PR"
